h3_cell,timestamp,u,v
86195606fffffff,2018-08-02T15:00:00,11.0094,5.9161
86195606fffffff,2018-08-02T16:00:00,10.5947,6.396
86195606fffffff,2018-08-02T17:00:00,10.1316,6.8396
86195606fffffff,2018-08-02T18:00:00,9.63,7.2349
86195606fffffff,2018-08-02T19:00:00,9.1017,7.5719
86195606fffffff,2018-08-02T20:00:00,8.5596,7.8429
86195606fffffff,2018-08-02T21:00:00,8.0173,8.0431
86195606fffffff,2018-08-02T22:00:00,7.488,8.1702
86195606fffffff,2018-08-02T23:00:00,6.9841,8.2247
86195606fffffff,2018-08-03T00:00:00,6.5161,8.2092
86195606fffffff,2018-08-03T01:00:00,6.0921,8.1283
86195606fffffff,2018-08-03T02:00:00,5.7179,7.9877
86195606fffffff,2018-08-03T03:00:00,5.3966,7.7939
86195606fffffff,2018-08-03T04:00:00,5.1286,7.5537
86195606fffffff,2018-08-03T05:00:00,4.9121,7.2739
86195606fffffff,2018-08-03T06:00:00,4.7432,6.961
86195606fffffff,2018-08-03T07:00:00,4.6165,6.6212
86195606fffffff,2018-08-03T08:00:00,4.5255,6.2604
86195606fffffff,2018-08-03T09:00:00,4.4634,5.8841
86195606fffffff,2018-08-03T10:00:00,4.4232,5.4979
86195606fffffff,2018-08-03T11:00:00,4.3984,5.107
86195606fffffff,2018-08-03T12:00:00,4.3832,4.7166
86195606fffffff,2018-08-03T13:00:00,4.3733,4.3316
86195606fffffff,2018-08-03T14:00:00,4.3652,3.9569
86195606fffffff,2018-08-03T15:00:00,4.3573,3.5966
86195606fffffff,2018-08-03T16:00:00,4.349,3.2546
86195606fffffff,2018-08-03T17:00:00,4.3409,2.9339
86195606fffffff,2018-08-03T18:00:00,4.335,2.6368
86195606fffffff,2018-08-03T19:00:00,4.3334,2.3647
86195606fffffff,2018-08-03T20:00:00,4.3393,2.1184
86195606fffffff,2018-08-03T21:00:00,4.3556,1.8978
86195606fffffff,2018-08-03T22:00:00,4.3855,1.7023
86195606fffffff,2018-08-03T23:00:00,4.4317,1.5308
861956aafffffff,2018-08-01T00:00:00,4.9808,1.7251
861956aafffffff,2018-08-01T01:00:00,5.0508,1.5618
861956aafffffff,2018-08-01T02:00:00,5.1407,1.4211
861956aafffffff,2018-08-01T03:00:00,5.2523,1.3017
861956aafffffff,2018-08-01T04:00:00,5.3866,1.2019
861956aafffffff,2018-08-01T05:00:00,5.5443,1.1201
861956aafffffff,2018-08-01T06:00:00,5.7254,1.0549
861956aafffffff,2018-08-01T07:00:00,5.9298,1.0046
861956aafffffff,2018-08-01T08:00:00,6.1567,0.9677
861956aafffffff,2018-08-01T09:00:00,6.4051,0.9424
861956aafffffff,2018-08-01T10:00:00,6.6737,0.9272
861956aafffffff,2018-08-01T11:00:00,6.9607,0.92
861956aafffffff,2018-08-01T12:00:00,7.2645,0.9191
861956aafffffff,2018-08-01T13:00:00,7.5828,0.9226
861956aafffffff,2018-08-01T14:00:00,7.9136,0.9287
861956aafffffff,2018-08-01T15:00:00,8.2543,0.9358
861956aafffffff,2018-08-01T16:00:00,8.6026,0.9427
861956aafffffff,2018-08-01T17:00:00,8.9557,0.9486
861956aafffffff,2018-08-01T18:00:00,9.3109,0.9535
861956aafffffff,2018-08-01T19:00:00,9.6653,0.9581
861956aafffffff,2018-08-01T20:00:00,10.016,0.964
861956aafffffff,2018-08-01T21:00:00,10.3601,0.9737
861956aafffffff,2018-08-01T22:00:00,10.6945,0.9907
861956aafffffff,2018-08-01T23:00:00,11.0163,1.0195
861956aafffffff,2018-08-02T00:00:00,11.3224,1.0653
861956aafffffff,2018-08-02T01:00:00,11.6097,1.1337
861956aafffffff,2018-08-02T02:00:00,11.8752,1.2309
861956aafffffff,2018-08-02T03:00:00,12.1154,1.3628
861956aafffffff,2018-08-02T04:00:00,12.3267,1.5351
861956aafffffff,2018-08-02T05:00:00,12.5051,1.7526
861956aafffffff,2018-08-02T06:00:00,12.6464,2.019
861956aafffffff,2018-08-02T07:00:00,12.7457,2.3364
861956aafffffff,2018-08-02T08:00:00,12.798,2.7048
861956aafffffff,2018-08-02T09:00:00,12.7983,3.1222
861956aafffffff,2018-08-02T10:00:00,12.7415,3.5838
861956aafffffff,2018-08-02T11:00:00,12.6233,4.0828
861956aafffffff,2018-08-02T12:00:00,12.4406,4.6096
861956aafffffff,2018-08-02T13:00:00,12.1917,5.1528
861956aafffffff,2018-08-02T14:00:00,11.877,5.6992
861956aafffffff,2018-08-02T15:00:00,11.4993,6.2346
861956aafffffff,2018-08-02T16:00:00,11.0642,6.7449
861956aafffffff,2018-08-02T17:00:00,10.5799,7.2162
861956aafffffff,2018-08-02T18:00:00,10.0568,7.6362
861956aafffffff,2018-08-02T19:00:00,9.5074,7.9946
861956aafffffff,2018-08-02T20:00:00,8.9455,8.2836
861956aafffffff,2018-08-02T21:00:00,8.3852,8.4984
861956aafffffff,2018-08-02T22:00:00,7.8405,8.637
861956aafffffff,2018-08-02T23:00:00,7.3239,8.7001
861956aafffffff,2018-08-03T00:00:00,6.8463,8.6906
861956aafffffff,2018-08-03T01:00:00,6.416,8.6133
861956aafffffff,2018-08-03T02:00:00,6.0389,8.4741
861956aafffffff,2018-08-03T03:00:00,5.7178,8.2798
861956aafffffff,2018-08-03T04:00:00,5.4532,8.0373
861956aafffffff,2018-08-03T05:00:00,5.2428,7.7533
861956aafffffff,2018-08-03T06:00:00,5.0825,7.4345
861956aafffffff,2018-08-03T07:00:00,4.9666,7.087
861956aafffffff,2018-08-03T08:00:00,4.8882,6.7168
861956aafffffff,2018-08-03T09:00:00,4.84,6.3294
861956aafffffff,2018-08-03T10:00:00,4.8148,5.9303
861956aafffffff,2018-08-03T11:00:00,4.8055,5.5249
861956aafffffff,2018-08-03T12:00:00,4.8062,5.1185
861956aafffffff,2018-08-03T13:00:00,4.812,4.7161
861956aafffffff,2018-08-03T14:00:00,4.8195,4.3228
861956aafffffff,2018-08-03T15:00:00,4.8263,3.9431
861956aafffffff,2018-08-03T16:00:00,4.832,3.5811
861956aafffffff,2018-08-03T17:00:00,4.837,3.24
861956aafffffff,2018-08-03T18:00:00,4.8428,2.9225
861956aafffffff,2018-08-03T19:00:00,4.8519,2.6304
861956aafffffff,2018-08-03T20:00:00,4.8672,2.3647
861956aafffffff,2018-08-03T21:00:00,4.8917,2.1255
861956aafffffff,2018-08-03T22:00:00,4.9286,1.9126
861956aafffffff,2018-08-03T23:00:00,4.9808,1.7251
861956a1fffffff,2018-08-01T00:00:00,6.3392,2.1912
861956a1fffffff,2018-08-01T01:00:00,6.4254,1.9779
861956a1fffffff,2018-08-01T02:00:00,6.5283,1.7916
861956a1fffffff,2018-08-01T03:00:00,6.6503,1.6311
861956a1fffffff,2018-08-01T04:00:00,6.7926,1.495
861956a1fffffff,2018-08-01T05:00:00,6.9565,1.3818
861956a1fffffff,2018-08-01T06:00:00,7.1424,1.2898
861956a1fffffff,2018-08-01T07:00:00,7.3504,1.2172
861956a1fffffff,2018-08-01T08:00:00,7.5799,1.1622
861956a1fffffff,2018-08-01T09:00:00,7.8302,1.1226
861956a1fffffff,2018-08-01T10:00:00,8.1001,1.0963
861956a1fffffff,2018-08-01T11:00:00,8.388,1.0812
861956a1fffffff,2018-08-01T12:00:00,8.6923,1.0749
861956a1fffffff,2018-08-01T13:00:00,9.011,1.075
861956a1fffffff,2018-08-01T14:00:00,9.3419,1.0794
861956a1fffffff,2018-08-01T15:00:00,9.6826,1.0862
861956a1fffffff,2018-08-01T16:00:00,10.0308,1.0938
861956a1fffffff,2018-08-01T17:00:00,10.3837,1.1013
861956a1fffffff,2018-08-01T18:00:00,10.7387,1.1083
861956a1fffffff,2018-08-01T19:00:00,11.0928,1.1156
861956a1fffffff,2018-08-01T20:00:00,11.4433,1.1246
861956a1fffffff,2018-08-01T21:00:00,11.7871,1.1381
861956a1fffffff,2018-08-01T22:00:00,12.1211,1.1595
861956a1fffffff,2018-08-01T23:00:00,12.4424,1.1936
861956a1fffffff,2018-08-02T00:00:00,12.7478,1.2457
861956a1fffffff,2018-08-02T01:00:00,13.0342,1.322
861956a1fffffff,2018-08-02T02:00:00,13.2984,1.4289
861956a1fffffff,2018-08-02T03:00:00,13.5369,1.5728
861956a1fffffff,2018-08-02T04:00:00,13.7458,1.7599
861956a1fffffff,2018-08-02T05:00:00,13.9212,1.9955
861956a1fffffff,2018-08-02T06:00:00,14.0584,2.2836
861956a1fffffff,2018-08-02T07:00:00,14.1525,2.6266
861956a1fffffff,2018-08-02T08:00:00,14.1982,3.0251
861956a1fffffff,2018-08-02T09:00:00,14.19,3.477
861956a1fffffff,2018-08-02T10:00:00,14.1225,3.9778
861956a1fffffff,2018-08-02T11:00:00,13.9911,4.5206
861956a1fffffff,2018-08-02T12:00:00,13.7922,5.0954
861956a1fffffff,2018-08-02T13:00:00,13.5236,5.6905
861956a1fffffff,2018-08-02T14:00:00,13.1854,6.292
861956a1fffffff,2018-08-02T15:00:00,12.7803,6.8851
861956a1fffffff,2018-08-02T16:00:00,12.3136,7.4544
861956a1fffffff,2018-08-02T17:00:00,11.7937,7.9852
861956a1fffffff,2018-08-02T18:00:00,11.2315,8.4638
861956a1fffffff,2018-08-02T19:00:00,10.6399,8.879
861956a1fffffff,2018-08-02T20:00:00,10.0338,9.2219
861956a1fffffff,2018-08-02T21:00:00,9.4283,9.4867
861956a1fffffff,2018-08-02T22:00:00,8.8385,9.6706
861956a1fffffff,2018-08-02T23:00:00,8.2785,9.7737
861956a1fffffff,2018-08-03T00:00:00,7.7604,9.7986
861956a1fffffff,2018-08-03T01:00:00,7.2942,9.7499
861956a1fffffff,2018-08-03T02:00:00,6.8867,9.6335
861956a1fffffff,2018-08-03T03:00:00,6.542,9.456
861956a1fffffff,2018-08-03T04:00:00,6.2614,9.2245
861956a1fffffff,2018-08-03T05:00:00,6.0431,8.9458
861956a1fffffff,2018-08-03T06:00:00,5.8834,8.6267
861956a1fffffff,2018-08-03T07:00:00,5.7765,8.2731
861956a1fffffff,2018-08-03T08:00:00,5.7152,7.8911
861956a1fffffff,2018-08-03T09:00:00,5.6916,7.4861
861956a1fffffff,2018-08-03T10:00:00,5.6975,7.0634
861956a1fffffff,2018-08-03T11:00:00,5.7249,6.6285
861956a1fffffff,2018-08-03T12:00:00,5.7666,6.1867
861956a1fffffff,2018-08-03T13:00:00,5.8162,5.7433
861956a1fffffff,2018-08-03T14:00:00,5.8689,5.3036
861956a1fffffff,2018-08-03T15:00:00,5.9212,4.8729
861956a1fffffff,2018-08-03T16:00:00,5.9711,4.4559
861956a1fffffff,2018-08-03T17:00:00,6.0183,4.0569
861956a1fffffff,2018-08-03T18:00:00,6.0633,3.6795
861956a1fffffff,2018-08-03T19:00:00,6.1081,3.3267
861956a1fffffff,2018-08-03T20:00:00,6.155,3.0004
861956a1fffffff,2018-08-03T21:00:00,6.207,2.7022
861956a1fffffff,2018-08-03T22:00:00,6.2674,2.4324
861956a1fffffff,2018-08-03T23:00:00,6.3392,2.1912
861956a0fffffff,2018-08-01T00:00:00,5.2979,1.8283
861956a0fffffff,2018-08-01T01:00:00,5.3733,1.6472
861956a0fffffff,2018-08-01T02:00:00,5.4675,1.4901
861956a0fffffff,2018-08-01T03:00:00,5.5824,1.3554
861956a0fffffff,2018-08-01T04:00:00,5.7192,1.2419
861956a0fffffff,2018-08-01T05:00:00,5.8786,1.1481
861956a0fffffff,2018-08-01T06:00:00,6.061,1.0725
861956a0fffffff,2018-08-01T07:00:00,6.2662,1.0138
861956a0fffffff,2018-08-01T08:00:00,6.4936,0.9705
861956a0fffffff,2018-08-01T09:00:00,6.7422,0.9409
861956a0fffffff,2018-08-01T10:00:00,7.0106,0.9234
861956a0fffffff,2018-08-01T11:00:00,7.2974,0.9161
861956a0fffffff,2018-08-01T12:00:00,7.6006,0.9173
861956a0fffffff,2018-08-01T13:00:00,7.9183,0.9249
861956a0fffffff,2018-08-01T14:00:00,8.2482,0.937
861956a0fffffff,2018-08-01T15:00:00,8.588,0.952
861956a0fffffff,2018-08-01T16:00:00,8.9352,0.9683
861956a0fffffff,2018-08-01T17:00:00,9.2871,0.985
861956a0fffffff,2018-08-01T18:00:00,9.6411,1.0015
861956a0fffffff,2018-08-01T19:00:00,9.9943,1.0184
861956a0fffffff,2018-08-01T20:00:00,10.3439,1.0366
861956a0fffffff,2018-08-01T21:00:00,10.6868,1.0584
861956a0fffffff,2018-08-01T22:00:00,11.0202,1.0867
861956a0fffffff,2018-08-01T23:00:00,11.341,1.1257
861956a0fffffff,2018-08-02T00:00:00,11.6461,1.1801
861956a0fffffff,2018-08-02T01:00:00,11.9325,1.2553
861956a0fffffff,2018-08-02T02:00:00,12.1969,1.3572
861956a0fffffff,2018-08-02T03:00:00,12.436,1.4917
861956a0fffffff,2018-08-02T04:00:00,12.6462,1.6644
861956a0fffffff,2018-08-02T05:00:00,12.8236,1.8803
861956a0fffffff,2018-08-02T06:00:00,12.964,2.1433
861956a0fffffff,2018-08-02T07:00:00,13.0626,2.4559
861956a0fffffff,2018-08-02T08:00:00,13.1147,2.8185
861956a0fffffff,2018-08-02T09:00:00,13.1152,3.2297
861956a0fffffff,2018-08-02T10:00:00,13.0592,3.6854
861956a0fffffff,2018-08-02T11:00:00,12.9425,4.1794
861956a0fffffff,2018-08-02T12:00:00,12.7616,4.7027
861956a0fffffff,2018-08-02T13:00:00,12.5148,5.2445
861956a0fffffff,2018-08-02T14:00:00,12.2021,5.792
861956a0fffffff,2018-08-02T15:00:00,11.8258,6.3315
861956a0fffffff,2018-08-02T16:00:00,11.3911,6.8488
861956a0fffffff,2018-08-02T17:00:00,10.9054,7.3301
861956a0fffffff,2018-08-02T18:00:00,10.379,7.7626
861956a0fffffff,2018-08-02T19:00:00,9.8239,8.1356
861956a0fffffff,2018-08-02T20:00:00,9.2538,8.4408
861956a0fffffff,2018-08-02T21:00:00,8.6828,8.6727
861956a0fffffff,2018-08-02T22:00:00,8.1251,8.8286
861956a0fffffff,2018-08-02T23:00:00,7.5936,8.9085
861956a0fffffff,2018-08-03T00:00:00,7.0999,8.915
861956a0fffffff,2018-08-03T01:00:00,6.653,8.8523
861956a0fffffff,2018-08-03T02:00:00,6.2595,8.7262
861956a0fffffff,2018-08-03T03:00:00,5.9231,8.5432
861956a0fffffff,2018-08-03T04:00:00,5.6448,8.3102
861956a0fffffff,2018-08-03T05:00:00,5.4232,8.0338
861956a0fffffff,2018-08-03T06:00:00,5.2544,7.7208
861956a0fffffff,2018-08-03T07:00:00,5.1332,7.3773
861956a0fffffff,2018-08-03T08:00:00,5.053,7.0091
861956a0fffffff,2018-08-03T09:00:00,5.0063,6.6218
861956a0fffffff,2018-08-03T10:00:00,4.9857,6.2207
861956a0fffffff,2018-08-03T11:00:00,4.9841,5.8112
861956a0fffffff,2018-08-03T12:00:00,4.9949,5.3984
861956a0fffffff,2018-08-03T13:00:00,5.0127,4.9874
861956a0fffffff,2018-08-03T14:00:00,5.0335,4.5832
861956a0fffffff,2018-08-03T15:00:00,5.0545,4.1905
861956a0fffffff,2018-08-03T16:00:00,5.0745,3.8136
861956a0fffffff,2018-08-03T17:00:00,5.0934,3.4559
861956a0fffffff,2018-08-03T18:00:00,5.1125,3.1206
861956a0fffffff,2018-08-03T19:00:00,5.1338,2.8098
861956a0fffffff,2018-08-03T20:00:00,5.16,2.5248
861956a0fffffff,2018-08-03T21:00:00,5.194,2.2663
861956a0fffffff,2018-08-03T22:00:00,5.239,2.0343
861956a0fffffff,2018-08-03T23:00:00,5.2979,1.8283
861825b2fffffff,2018-08-01T00:00:00,4.9817,1.7355
861825b2fffffff,2018-08-01T01:00:00,5.0499,1.579
861825b2fffffff,2018-08-01T02:00:00,5.1386,1.445
861825b2fffffff,2018-08-01T03:00:00,5.2492,1.3319
861825b2fffffff,2018-08-01T04:00:00,5.3829,1.2378
861825b2fffffff,2018-08-01T05:00:00,5.5402,1.1611
861825b2fffffff,2018-08-01T06:00:00,5.7213,1.1001
861825b2fffffff,2018-08-01T07:00:00,5.9258,1.053
861825b2fffffff,2018-08-01T08:00:00,6.153,1.0179
861825b2fffffff,2018-08-01T09:00:00,6.4018,0.9932
861825b2fffffff,2018-08-01T10:00:00,6.6709,0.9769
861825b2fffffff,2018-08-01T11:00:00,6.9587,0.967
861825b2fffffff,2018-08-01T12:00:00,7.2633,0.9615
861825b2fffffff,2018-08-01T13:00:00,7.5827,0.9585
861825b2fffffff,2018-08-01T14:00:00,7.9146,0.9564
861825b2fffffff,2018-08-01T15:00:00,8.2566,0.9536
861825b2fffffff,2018-08-01T16:00:00,8.6062,0.949
861825b2fffffff,2018-08-01T17:00:00,8.9607,0.9424
861825b2fffffff,2018-08-01T18:00:00,9.3172,0.9339
861825b2fffffff,2018-08-01T19:00:00,9.6728,0.9248
861825b2fffffff,2018-08-01T20:00:00,10.0247,0.9171
861825b2fffffff,2018-08-01T21:00:00,10.3698,0.914
861825b2fffffff,2018-08-01T22:00:00,10.7052,0.9195
861825b2fffffff,2018-08-01T23:00:00,11.0278,0.9385
861825b2fffffff,2018-08-02T00:00:00,11.3347,0.9768
861825b2fffffff,2018-08-02T01:00:00,11.6228,1.0405
861825b2fffffff,2018-08-02T02:00:00,11.889,1.1359
861825b2fffffff,2018-08-02T03:00:00,12.1298,1.2694
861825b2fffffff,2018-08-02T04:00:00,12.3417,1.4467
861825b2fffffff,2018-08-02T05:00:00,12.5205,1.6724
861825b2fffffff,2018-08-02T06:00:00,12.6616,1.9501
861825b2fffffff,2018-08-02T07:00:00,12.76,2.2814
861825b2fffffff,2018-08-02T08:00:00,12.8106,2.666
861825b2fffffff,2018-08-02T09:00:00,12.8079,3.1009
861825b2fffffff,2018-08-02T10:00:00,12.7468,3.5808
861825b2fffffff,2018-08-02T11:00:00,12.6229,4.098
861825b2fffffff,2018-08-02T12:00:00,12.4331,4.6421
861825b2fffffff,2018-08-02T13:00:00,12.176,5.2008
861825b2fffffff,2018-08-02T14:00:00,11.8522,5.7604
861825b2fffffff,2018-08-02T15:00:00,11.4652,6.3061
861825b2fffffff,2018-08-02T16:00:00,11.0212,6.8232
861825b2fffffff,2018-08-02T17:00:00,10.5288,7.2981
861825b2fffffff,2018-08-02T18:00:00,9.9993,7.7183
861825b2fffffff,2018-08-02T19:00:00,9.4458,8.0739
861825b2fffffff,2018-08-02T20:00:00,8.8822,8.3577
861825b2fffffff,2018-08-02T21:00:00,8.3232,8.5652
861825b2fffffff,2018-08-02T22:00:00,7.7824,8.6952
861825b2fffffff,2018-08-02T23:00:00,7.2723,8.7489
861825b2fffffff,2018-08-03T00:00:00,6.8034,8.7297
861825b2fffffff,2018-08-03T01:00:00,6.3835,8.6427
861825b2fffffff,2018-08-03T02:00:00,6.0179,8.4943
861825b2fffffff,2018-08-03T03:00:00,5.7088,8.2913
861825b2fffffff,2018-08-03T04:00:00,5.4559,8.0407
861825b2fffffff,2018-08-03T05:00:00,5.2565,7.7493
861825b2fffffff,2018-08-03T06:00:00,5.106,7.4236
861825b2fffffff,2018-08-03T07:00:00,4.9982,7.07
861825b2fffffff,2018-08-03T08:00:00,4.9261,6.6944
861825b2fffffff,2018-08-03T09:00:00,4.8823,6.3023
861825b2fffffff,2018-08-03T10:00:00,4.8593,5.8994
861825b2fffffff,2018-08-03T11:00:00,4.8505,5.4912
861825b2fffffff,2018-08-03T12:00:00,4.8499,5.083
861825b2fffffff,2018-08-03T13:00:00,4.8531,4.6801
861825b2fffffff,2018-08-03T14:00:00,4.8567,4.2874
861825b2fffffff,2018-08-03T15:00:00,4.8591,3.9095
861825b2fffffff,2018-08-03T16:00:00,4.8599,3.5504
861825b2fffffff,2018-08-03T17:00:00,4.8599,3.2133
861825b2fffffff,2018-08-03T18:00:00,4.8609,2.9007
861825b2fffffff,2018-08-03T19:00:00,4.8656,2.6142
861825b2fffffff,2018-08-03T20:00:00,4.8768,2.3547
861825b2fffffff,2018-08-03T21:00:00,4.8979,2.1222
861825b2fffffff,2018-08-03T22:00:00,4.9319,1.9161
861825b2fffffff,2018-08-03T23:00:00,4.9817,1.7355
8619564dfffffff,2018-08-01T00:00:00,3.9787,1.3824
8619564dfffffff,2018-08-01T01:00:00,4.0368,1.256
8619564dfffffff,2018-08-01T02:00:00,4.1172,1.1492
8619564dfffffff,2018-08-01T03:00:00,4.2211,1.0602
8619564dfffffff,2018-08-01T04:00:00,4.3494,0.9873
8619564dfffffff,2018-08-01T05:00:00,4.5024,0.929
8619564dfffffff,2018-08-01T06:00:00,4.6801,0.8838
8619564dfffffff,2018-08-01T07:00:00,4.8818,0.8503
8619564dfffffff,2018-08-01T08:00:00,5.1068,0.827
8619564dfffffff,2018-08-01T09:00:00,5.3538,0.8125
8619564dfffffff,2018-08-01T10:00:00,5.6213,0.8054
8619564dfffffff,2018-08-01T11:00:00,5.9078,0.8042
8619564dfffffff,2018-08-01T12:00:00,6.2111,0.8071
8619564dfffffff,2018-08-01T13:00:00,6.5293,0.8127
8619564dfffffff,2018-08-01T14:00:00,6.8601,0.8193
8619564dfffffff,2018-08-01T15:00:00,7.201,0.8257
8619564dfffffff,2018-08-01T16:00:00,7.5495,0.8309
8619564dfffffff,2018-08-01T17:00:00,7.9028,0.8343
8619564dfffffff,2018-08-01T18:00:00,8.2583,0.836
8619564dfffffff,2018-08-01T19:00:00,8.6131,0.8369
8619564dfffffff,2018-08-01T20:00:00,8.9641,0.8387
8619564dfffffff,2018-08-01T21:00:00,9.3085,0.844
8619564dfffffff,2018-08-01T22:00:00,9.6433,0.8563
8619564dfffffff,2018-08-01T23:00:00,9.9655,0.8799
8619564dfffffff,2018-08-02T00:00:00,10.2722,0.9199
8619564dfffffff,2018-08-02T01:00:00,10.5604,0.9818
8619564dfffffff,2018-08-02T02:00:00,10.8269,1.0716
8619564dfffffff,2018-08-02T03:00:00,11.0685,1.1948
8619564dfffffff,2018-08-02T04:00:00,11.2816,1.357
8619564dfffffff,2018-08-02T05:00:00,11.4623,1.5625
8619564dfffffff,2018-08-02T06:00:00,11.6065,1.8147
8619564dfffffff,2018-08-02T07:00:00,11.7095,2.1152
8619564dfffffff,2018-08-02T08:00:00,11.7665,2.464
8619564dfffffff,2018-08-02T09:00:00,11.7725,2.8585
8619564dfffffff,2018-08-02T10:00:00,11.7229,3.294
8619564dfffffff,2018-08-02T11:00:00,11.6136,3.7634
8619564dfffffff,2018-08-02T12:00:00,11.4418,4.2573
8619564dfffffff,2018-08-02T13:00:00,11.2061,4.7643
8619564dfffffff,2018-08-02T14:00:00,10.9074,5.2718
8619564dfffffff,2018-08-02T15:00:00,10.5486,5.7661
8619564dfffffff,2018-08-02T16:00:00,10.1356,6.2335
8619564dfffffff,2018-08-02T17:00:00,9.6764,6.6612
8619564dfffffff,2018-08-02T18:00:00,9.1814,7.0376
8619564dfffffff,2018-08-02T19:00:00,8.6627,7.3534
8619564dfffffff,2018-08-02T20:00:00,8.1335,7.6016
8619564dfffffff,2018-08-02T21:00:00,7.6071,7.7783
8619564dfffffff,2018-08-02T22:00:00,7.0965,7.882
8619564dfffffff,2018-08-02T23:00:00,6.6131,7.914
8619564dfffffff,2018-08-03T00:00:00,6.1668,7.8776
8619564dfffffff,2018-08-03T01:00:00,5.7647,7.7779
8619564dfffffff,2018-08-03T02:00:00,5.4116,7.6207
8619564dfffffff,2018-08-03T03:00:00,5.1096,7.4129
8619564dfffffff,2018-08-03T04:00:00,4.8582,7.1612
8619564dfffffff,2018-08-03T05:00:00,4.6548,6.8725
8619564dfffffff,2018-08-03T06:00:00,4.4951,6.5533
8619564dfffffff,2018-08-03T07:00:00,4.3731,6.2097
8619564dfffffff,2018-08-03T08:00:00,4.2825,5.8478
8619564dfffffff,2018-08-03T09:00:00,4.2163,5.4731
8619564dfffffff,2018-08-03T10:00:00,4.1678,5.0914
8619564dfffffff,2018-08-03T11:00:00,4.1311,4.7078
8619564dfffffff,2018-08-03T12:00:00,4.1012,4.3277
8619564dfffffff,2018-08-03T13:00:00,4.0742,3.9559
8619564dfffffff,2018-08-03T14:00:00,4.0476,3.5972
8619564dfffffff,2018-08-03T15:00:00,4.0204,3.2556
8619564dfffffff,2018-08-03T16:00:00,3.9929,2.9346
8619564dfffffff,2018-08-03T17:00:00,3.9663,2.6367
8619564dfffffff,2018-08-03T18:00:00,3.943,2.3638
8619564dfffffff,2018-08-03T19:00:00,3.9256,2.1169
8619564dfffffff,2018-08-03T20:00:00,3.9174,1.8961
8619564dfffffff,2018-08-03T21:00:00,3.9216,1.7008
8619564dfffffff,2018-08-03T22:00:00,3.9411,1.5301
8619564dfffffff,2018-08-03T23:00:00,3.9787,1.3824
86195645fffffff,2018-08-01T00:00:00,3.2706,1.142
86195645fffffff,2018-08-01T01:00:00,3.3202,1.0423
86195645fffffff,2018-08-01T02:00:00,3.3936,0.9599
86195645fffffff,2018-08-01T03:00:00,3.4921,0.8929
86195645fffffff,2018-08-01T04:00:00,3.6161,0.8396
86195645fffffff,2018-08-01T05:00:00,3.7658,0.7985
86195645fffffff,2018-08-01T06:00:00,3.9409,0.7679
86195645fffffff,2018-08-01T07:00:00,4.1407,0.7467
86195645fffffff,2018-08-01T08:00:00,4.3643,0.7334
86195645fffffff,2018-08-01T09:00:00,4.6104,0.7269
86195645fffffff,2018-08-01T10:00:00,4.8773,0.7256
86195645fffffff,2018-08-01T11:00:00,5.1634,0.7282
86195645fffffff,2018-08-01T12:00:00,5.4666,0.7333
86195645fffffff,2018-08-01T13:00:00,5.7849,0.7393
86195645fffffff,2018-08-01T14:00:00,6.1159,0.7451
86195645fffffff,2018-08-01T15:00:00,6.4571,0.7492
86195645fffffff,2018-08-01T16:00:00,6.806,0.7511
86195645fffffff,2018-08-01T17:00:00,7.1598,0.7503
86195645fffffff,2018-08-01T18:00:00,7.5157,0.7472
86195645fffffff,2018-08-01T19:00:00,7.8709,0.7428
86195645fffffff,2018-08-01T20:00:00,8.2223,0.739
86195645fffffff,2018-08-01T21:00:00,8.5672,0.7385
86195645fffffff,2018-08-01T22:00:00,8.9024,0.7449
86195645fffffff,2018-08-01T23:00:00,9.2251,0.7628
86195645fffffff,2018-08-02T00:00:00,9.5323,0.7973
86195645fffffff,2018-08-02T01:00:00,9.8211,0.8538
86195645fffffff,2018-08-02T02:00:00,10.0885,0.9382
86195645fffffff,2018-08-02T03:00:00,10.3312,1.056
86195645fffffff,2018-08-02T04:00:00,10.5457,1.2124
86195645fffffff,2018-08-02T05:00:00,10.7281,1.4115
86195645fffffff,2018-08-02T06:00:00,10.8743,1.6565
86195645fffffff,2018-08-02T07:00:00,10.9797,1.9487
86195645fffffff,2018-08-02T08:00:00,11.0394,2.2874
86195645fffffff,2018-08-02T09:00:00,11.0488,2.67
86195645fffffff,2018-08-02T10:00:00,11.0031,3.0913
86195645fffffff,2018-08-02T11:00:00,10.8986,3.544
86195645fffffff,2018-08-02T12:00:00,10.7328,4.0184
86195645fffffff,2018-08-02T13:00:00,10.5045,4.5033
86195645fffffff,2018-08-02T14:00:00,10.2149,4.9859
86195645fffffff,2018-08-02T15:00:00,9.8675,5.453
86195645fffffff,2018-08-02T16:00:00,9.4681,5.8912
86195645fffffff,2018-08-02T17:00:00,9.0251,6.2883
86195645fffffff,2018-08-02T18:00:00,8.5489,6.6334
86195645fffffff,2018-08-02T19:00:00,8.0514,6.9178
86195645fffffff,2018-08-02T20:00:00,7.5454,7.1355
86195645fffffff,2018-08-02T21:00:00,7.0437,7.2831
86195645fffffff,2018-08-02T22:00:00,6.5586,7.3599
86195645fffffff,2018-08-02T23:00:00,6.1007,7.3677
86195645fffffff,2018-08-03T00:00:00,5.6787,7.31
86195645fffffff,2018-08-03T01:00:00,5.2991,7.1922
86195645fffffff,2018-08-03T02:00:00,4.9656,7.0203
